Model,DPO2004B
Firmware Version,1.52

Point Format,Y,,,,,,,
Horizontal Units,S,,,,,,,
Horizontal Scale,0.0002,,,,,,,
Sample Interval,3.84025e-07,,,,,,,
Filter Frequency,7e+07,,,,,,,
Record Length,5207,,,,,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,,0.0% to 100.0%,
-9.296e-04,9.9,10.1,-0.98,-0.94,-8.9407e-10,-8.9407e-10,0.46,0.5
-9.292e-04,9.9,9.9,-0.94,-0.98,-8.9407e-10,-0.04,0.5,0.42
-9.288e-04,10.1,10.1,-0.94,-0.9,-0.04,-8.9407e-10,0.46,0.5
-9.284e-04,10.1,9.9,-0.94,-0.98,-8.9407e-10,-0.04,0.46,0.42
-9.280e-04,9.9,10.1,-0.98,-0.94,-8.9407e-10,-8.9407e-10,0.46,0.5
-9.276e-04,9.9,9.9,-0.94,-0.98,-8.9407e-10,-0.08,0.46,0.42
-9.273e-04,9.9,10.1,-0.94,-0.94,-8.9407e-10,-8.9407e-10,0.46,0.5
-9.269e-04,9.9,9.9,-0.94,-0.98,-0.04,-0.08,0.46,0.42
-9.265e-04,9.9,10.1,-0.98,-0.94,-0.04,-8.9407e-10,0.46,0.46
-9.261e-04,9.9,9.9,-0.94,-0.98,-0.04,-0.08,0.46,0.42
-9.257e-04,9.9,10.1,-0.98,-0.9,-0.04,-8.9407e-10,0.46,0.46
-9.253e-04,9.9,9.9,-0.98,-0.98,-0.04,-0.08,0.46,0.42
-9.250e-04,9.9,10.1,-0.94,-0.94,-0.04,-8.9407e-10,0.42,0.46
-9.246e-04,9.9,9.9,-0.94,-0.98,-0.04,-0.08,0.42,0.38
-9.242e-04,9.9,10.1,-0.98,-0.94,-0.04,-8.9407e-10,0.46,0.46
-9.238e-04,9.9,9.9,-0.98,-0.98,-0.04,-0.08,0.42,0.38
-9.234e-04,10.1,10.1,-0.94,-0.9,-0.04,-0.04,0.42,0.46
-9.230e-04,9.9,9.9,-0.98,-0.98,-0.04,-0.08,0.42,0.38
-9.227e-04,9.9,10.1,-0.98,-0.94,-0.04,-0.04,0.42,0.46
-9.223e-04,9.9,9.9,-0.94,-0.98,-0.08,-0.08,0.42,0.38
-9.219e-04,9.9,10.1,-0.98,-0.94,-0.04,-0.04,0.42,0.46
-9.215e-04,10.1,9.9,-0.98,-0.98,-0.08,-0.12,0.38,0.38
-9.211e-04,9.9,10.1,-0.94,-0.94,-0.08,-0.04,0.42,0.42
-9.207e-04,9.9,9.9,-0.98,-0.98,-0.08,-0.08,0.42,0.38
-9.203e-04,9.9,10.1,-0.98,-0.94,-0.08,-0.04,0.42,0.42
-9.200e-04,10.1,9.9,-0.98,-0.98,-0.08,-0.08,0.38,0.38
-9.196e-04,9.9,10.1,-0.94,-0.94,-0.08,-0.04,0.38,0.42
-9.192e-04,9.9,9.9,-0.94,-0.98,-0.08,-0.12,0.42,0.38
-9.188e-04,9.9,10.1,-0.94,-0.9,-0.08,-0.04,0.42,0.42
-9.184e-04,9.9,9.9,-0.94,-0.98,-0.08,-0.12,0.42,0.34
-9.180e-04,10.1,10.1,-0.98,-0.9,-0.08,-0.04,0.42,0.42
-9.177e-04,9.9,9.9,-0.98,-0.98,-0.08,-0.12,0.38,0.34
-9.173e-04,9.9,10.1,-0.94,-0.94,-0.08,-0.04,0.38,0.42
-9.169e-04,9.9,9.9,-0.98,-0.98,-0.08,-0.12,0.38,0.34
-9.165e-04,10.1,10.1,-0.98,-0.94,-0.08,-0.04,0.38,0.42
-9.161e-04,10.1,9.9,-0.94,-0.98,-0.08,-0.12,0.38,0.34
-9.157e-04,9.9,10.1,-0.94,-0.94,-0.08,-0.08,0.38,0.42
-9.154e-04,10.1,9.9,-0.94,-0.98,-0.08,-0.12,0.38,0.34
-9.150e-04,10.1,10.1,-0.94,-0.94,-0.08,-0.08,0.38,0.38
-9.146e-04,9.9,9.9,-0.98,-0.98,-0.08,-0.12,0.38,0.34
-9.142e-04,9.9,10.1,-0.98,-0.94,-0.12,-0.08,0.38,0.38
-9.138e-04,10.1,9.9,-0.98,-0.98,-0.12,-0.12,0.34,0.34
-9.134e-04,9.9,10.1,-0.94,-0.94,-0.08,-0.08,0.38,0.38
-9.131e-04,9.9,9.9,-0.94,-0.98,-0.12,-0.12,0.34,0.34
-9.127e-04,9.9,10.1,-0.94,-0.94,-0.08,-0.08,0.38,0.38
-9.123e-04,10.1,9.9,-0.94,-0.98,-0.12,-0.12,0.38,0.3
-9.119e-04,10.1,10.1,-0.98,-0.94,-0.12,-0.08,0.34,0.38
-9.115e-04,9.9,9.9,-0.94,-0.98,-0.08,-0.12,0.38,0.34
-9.111e-04,10.1,10.1,-0.94,-0.94,-0.12,-0.08,0.34,0.38
-9.107e-04,10.1,9.9,-0.98,-0.98,-0.12,-0.12,0.34,0.3
-9.104e-04,9.9,10.1,-0.94,-0.94,-0.08,-0.08,0.38,0.38
-9.100e-04,9.9,9.9,-0.94,-0.98,-0.12,-0.12,0.38,0.3
-9.096e-04,10.1,10.3,-0.94,-0.94,-0.12,-0.08,0.34,0.38
-9.092e-04,10.1,9.9,-0.98,-0.98,-0.12,-0.16,0.34,0.3
-9.088e-04,9.9,10.1,-0.98,-0.94,-0.12,-0.08,0.34,0.38
-9.084e-04,9.9,9.9,-0.94,-0.98,-0.12,-0.16,0.34,0.3
-9.081e-04,9.9,10.1,-0.98,-0.94,-0.12,-0.08,0.3,0.38
-9.077e-04,10.1,9.9,-0.98,-0.98,-0.08,-0.16,0.34,0.3
-9.073e-04,9.9,10.1,-0.94,-0.94,-0.12,-0.08,0.34,0.38
-9.069e-04,9.9,9.9,-0.94,-0.98,-0.12,-0.16,0.34,0.3
-9.065e-04,10.1,10.1,-0.98,-0.94,-0.12,-0.08,0.34,0.38
-9.061e-04,9.9,9.9,-0.94,-0.98,-0.12,-0.16,0.34,0.3
-9.058e-04,10.1,10.1,-0.98,-0.94,-0.12,-0.08,0.34,0.34
-9.054e-04,10.1,9.9,-0.94,-0.98,-0.12,-0.16,0.34,0.3
-9.050e-04,10.1,10.1,-0.94,-0.94,-0.12,-0.08,0.34,0.38
-9.046e-04,10.1,9.9,-0.98,-0.98,-0.12,-0.16,0.3,0.3
-9.042e-04,9.9,10.1,-0.94,-0.94,-0.12,-0.08,0.34,0.34
-9.038e-04,9.9,9.9,-0.94,-0.98,-0.16,-0.16,0.3,0.3
-9.034e-04,9.9,10.1,-0.94,-0.94,-0.12,-0.08,0.34,0.34
-9.031e-04,10.1,9.9,-0.98,-0.98,-0.12,-0.16,0.3,0.3
-9.027e-04,10.1,10.1,-0.94,-0.94,-0.12,-0.08,0.3,0.34
-9.023e-04,9.9,9.9,-0.94,-0.98,-0.16,-0.16,0.34,0.3
-9.019e-04,9.9,10.1,-0.94,-0.94,-0.12,-0.08,0.34,0.34
-9.015e-04,10.1,9.9,-0.94,-0.98,-0.12,-0.16,0.3,0.26
-9.011e-04,10.1,10.1,-0.94,-0.94,-0.12,-0.08,0.3,0.34
-9.008e-04,10.1,9.9,-0.94,-1.02,-0.12,-0.16,0.3,0.26
-9.004e-04,10.1,10.1,-0.94,-0.94,-0.12,-0.12,0.34,0.34
-9.000e-04,10.1,9.9,-0.94,-0.98,-0.12,-0.16,0.34,0.26
-8.996e-04,10.1,10.3,-0.94,-0.94,-0.12,-0.12,0.3,0.34
-8.992e-04,9.9,9.9,-0.94,-0.98,-0.16,-0.16,0.3,0.26
-8.988e-04,9.9,10.1,-0.94,-0.94,-0.12,-0.12,0.3,0.34
-8.985e-04,9.9,9.9,-0.98,-0.98,-0.12,-0.16,0.3,0.26
-8.981e-04,9.9,10.1,-0.94,-0.94,-0.16,-0.12,0.3,0.34
-8.977e-04,10.1,9.9,-0.94,-0.98,-0.12,-0.16,0.3,0.26
-8.973e-04,9.9,10.1,-0.94,-0.9,-0.16,-0.12,0.3,0.34
-8.969e-04,10.1,9.9,-0.98,-0.98,-0.16,-0.16,0.3,0.26
-8.965e-04,9.9,10.1,-0.94,-0.94,-0.12,-0.12,0.3,0.34
-8.962e-04,9.9,9.9,-0.94,-0.98,-0.12,-0.16,0.3,0.26
-8.958e-04,9.9,10.1,-0.98,-0.94,-0.12,-0.12,0.3,0.34
-8.954e-04,9.9,9.9,-0.98,-0.98,-0.12,-0.16,0.3,0.26
-8.950e-04,10.1,10.1,-0.94,-0.94,-0.12,-0.12,0.3,0.34
-8.946e-04,9.9,9.9,-0.98,-0.98,-0.12,-0.16,0.3,0.26
-8.942e-04,10.1,10.1,-0.94,-0.94,-0.16,-0.12,0.26,0.3
-8.938e-04,9.9,9.9,-0.94,-0.98,-0.16,-0.16,0.26,0.26
-8.935e-04,9.9,10.1,-0.94,-0.94,-0.12,-0.12,0.3,0.3
-8.931e-04,9.9,9.9,-0.98,-0.98,-0.12,-0.2,0.3,0.26
-8.927e-04,10.1,10.1,-0.94,-0.94,-0.16,-0.12,0.3,0.3
-8.923e-04,9.9,9.9,-0.98,-0.98,-0.16,-0.16,0.3,0.26
-8.919e-04,9.9,10.1,-0.98,-0.94,-0.16,-0.12,0.3,0.3
-8.915e-04,9.9,9.9,-0.98,-0.98,-0.12,-0.16,0.3,0.26
-8.912e-04,10.1,10.1,-0.98,-0.94,-0.16,-0.12,0.26,0.3
-8.908e-04,9.9,9.9,-0.98,-0.98,-0.12,-0.16,0.26,0.26
-8.904e-04,9.9,10.1,-0.98,-0.94,-0.16,-0.12,0.3,0.3
-8.900e-04,9.9,9.9,-0.94,-0.98,-0.16,-0.16,0.26,0.22
-8.896e-04,10.1,10.1,-0.98,-0.94,-0.16,-0.12,0.26,0.3
-8.892e-04,9.9,9.9,-0.94,-0.98,-0.12,-0.16,0.26,0.26
-8.889e-04,10.1,10.1,-0.94,-0.94,-0.12,-0.12,0.26,0.3
-8.885e-04,9.9,9.9,-0.94,-0.98,-0.12,-0.16,0.3,0.22
-8.881e-04,9.9,10.1,-0.98,-0.94,-0.16,-0.12,0.26,0.3
-8.877e-04,10.1,9.9,-0.94,-0.98,-0.16,-0.16,0.3,0.22
-8.873e-04,10.1,10.1,-0.98,-0.94,-0.12,-0.12,0.26,0.3
-8.869e-04,10.1,9.9,-0.98,-0.98,-0.16,-0.16,0.26,0.22
-8.866e-04,9.9,10.1,-0.94,-0.94,-0.12,-0.12,0.26,0.3
-8.862e-04,10.1,9.9,-0.94,-0.98,-0.16,-0.2,0.26,0.22
-8.858e-04,10.1,10.1,-0.94,-0.94,-0.16,-0.12,0.26,0.3
-8.854e-04,9.9,9.9,-0.94,-0.98,-0.16,-0.16,0.26,0.22
-8.850e-04,10.1,10.1,-0.94,-0.94,-0.16,-0.12,0.26,0.3
-8.846e-04,9.9,9.9,-0.94,-0.98,-0.16,-0.16,0.26,0.22
-8.842e-04,10.1,10.1,-0.94,-0.94,-0.16,-0.12,0.26,0.3
-8.839e-04,10.1,9.9,-0.98,-0.98,-0.16,-0.16,0.26,0.22
-8.835e-04,10.1,10.1,-0.98,-0.94,-0.16,-0.12,0.26,0.3
-8.831e-04,10.1,9.9,-0.98,-0.98,-0.16,-0.2,0.26,0.22
-8.827e-04,9.9,10.1,-0.94,-0.94,-0.16,-0.12,0.26,0.3
-8.823e-04,10.1,9.9,-0.94,-0.98,-0.16,-0.16,0.26,0.22
-8.819e-04,10.1,10.1,-0.94,-0.9,-0.16,-0.12,0.26,0.26
-8.816e-04,10.1,9.9,-0.98,-0.98,-0.16,-0.16,0.26,0.22
-8.812e-04,10.1,10.1,-0.98,-0.94,-0.16,-0.12,0.26,0.3
-8.808e-04,10.1,9.9,-0.98,-0.98,-0.16,-0.16,0.26,0.22
-8.804e-04,9.9,10.1,-0.98,-0.94,-0.12,-0.12,0.26,0.26
